id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,cleaned_content,sentiment_scores,compound_score,sentiment
1658182031577104384,"What’s this 😂😂😂😂
#Hilda #cookathon #GWR #100hrs #96hrs https://t.co/CD7bYrE7EH",2023-05-15 18:46:18+00:00,AbdulhamidYS,Abdulhamid Y.S 🐦,"Ilorin, Nigeria",0,1,en,Whats this,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658181788378734592,"We applaud your drive, tenacity, and resolve to finish strongly.

Congratulations to Hilda Baci from everyone at Nosak Famili. 

#familioil #cookingoil #cookathon #hilda #chef #newrecord #healthyoil #famili https://t.co/qB0yc13B2f",2023-05-15 18:45:20+00:00,NosakFamili,Nosak Famili Oil,Lagos,0,3,en,We applaud your drive tenacity and resolve to finish strongly Congratulations to Hilda Baci from everyone at Nosak Famili,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.891}",0.891,Positive
1658181638201696268,"@DAMIADENUGA Amazing
Congrats #Hilda",2023-05-15 18:44:44+00:00,GreatEbuka6,Great Ebuka,"Ogrute, Nigeria",0,0,en,DAMIADENUGA Amazing Congrats,"{'neg': 0.0, 'neu': 0.122, 'pos': 0.878, 'compound': 0.802}",0.802,Positive
1658181527501524992,"Good evening have you streamed my new mixtape 🎶
#96hrs #trading #TimelessLove
#davido #Hilda

https://t.co/fSPdEhfmzl https://t.co/FOFNTEztD4",2023-05-15 18:44:18+00:00,djtopeight,DJ Top8,,1,3,en,Good evening have you streamed my new mixtape,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,Positive
1658181212857327625,"ATTENTION
PLEASE BEWARE OF THIS ACCOUNT ON IG. THEY ARE A SCAM!!!!
MY FRIEND WAS JUST DUPED. SHE PLACED AN ORDER AND AFTER PAYMENT, SHE WAS BLOCKED!!!!
#Hilda #arsenal
#Hildabacicookathon
#100hrs https://t.co/3KL8AVlUj7",2023-05-15 18:43:03+00:00,Lana56400041,Lana,"Accra, Ghana",2,3,en,ATTENTION PLEASE BEWARE OF THIS ACCOUNT ON IG THEY ARE A SCAM MY FRIEND WAS JUST DUPED SHE PLACED AN ORDER AND AFTER PAYMENT SHE WAS BLOCKED,"{'neg': 0.245, 'neu': 0.598, 'pos': 0.157, 'compound': -0.4767}",-0.4767,Negative
1658180551516254208,"@hildabacicooks with less than 30 mins to reaching your new target of 100 hrs, I dare say that you have broken 2 records today. The Guinness world record as set by @chef_lata and the one set by @hildabacicooks when you hit your first target of 96 hrs.

#96hours #100hrs #Hilda",2023-05-15 18:40:25+00:00,Danny_Greatest_,The_Greatest,,0,4,en,hildabacicooks with less than 30 mins to reaching your new target of 100 hrs I dare say that you have broken 2 records today The Guinness world record as set by cheflata and the one set by hildabacicooks when you hit your first target of 96 hrs,"{'neg': 0.065, 'neu': 0.898, 'pos': 0.038, 'compound': -0.3182}",-0.3182,Negative
1658180232187109389,"Hilda gas don finish as we speak 
spend money to refill to support her  am the PA  7044101247
Opay
#Hilda #America #100hrs #PhillyTSTheErasTour #GIDLE #",2023-05-15 18:39:09+00:00,Etok25989341,idan popsy🇫🇷🇳🇬,Wuse 2 Abuja,0,0,en,Hilda gas don finish as we speak spend money to refill to support her am the PA 7044101247 Opay,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",0.4019,Positive
1658180051349692442,"Hilda baci is an Akwa Ibom lady… we are proud of you Hilda
 #96hrs #100hrs #Hildabacicookathon #hilda https://t.co/A5CLVzzBQY",2023-05-15 18:38:26+00:00,Vickky_00,Preacher of the word📖,Church of the people😈,0,0,tl,Hilda baci is an Akwa Ibom lady we are proud of you Hilda,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}",0.4767,Positive
1658179962459807745,"#MagnificentMonday
It's Magnificent Monday here in KBMS. We still hold language in high regards. Your child is safe with us.
#hilda
#100hrs
#cuisines
#BestSchools
#kassiekares
To reach us, https://t.co/kbQF5wcF2p https://t.co/QhvFDn2lCv",2023-05-15 18:38:05+00:00,kbmschools,Kassie Braun Memorial Schools,ABAKALIKI,0,4,en,Its Magnificent Monday here in KBMS We still hold language in high regards Your child is safe with us To reach us,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7845}",0.7845,Positive
1658179934219558919,"Hilda Baci a chief and more 🥹🥶🥵

#Hilda #Hildabacicookathon #HildaBacci https://t.co/gQ9jhgt3G2",2023-05-15 18:37:58+00:00,Arya_gold12,Itohan 🦋,"Abuja, Nigeria",0,1,en,Hilda Baci a chief and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658179150178336768,"It is said that the animals drawn in this game are based on the character of the owner, I tried it and it is true! Click on the link to try it out. https://t.co/Jc39AVuMzb

#Hilda https://t.co/NuKkd15cjC",2023-05-15 18:34:51+00:00,CPROCTO66895737,C PROCTOR,,0,0,en,It is said that the animals drawn in this game are based on the character of the owner I tried it and it is true Click on the link to try it out,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4215}",0.4215,Positive
1658179141131284480,"HELP RETWEET PLS 🙏

(Foreign Used) Affordable 2014 Toyota Venza LE
Price: 9Million Naira

DM📩 for more info or
Call 08091183592

#hiautos #Movewithgab #Hilda #LEILIV #100hrs #BlueAiva #KhosiTwala #ThabangMazibuko #AbujaTwitterCommunity https://t.co/pADijZoUQ2",2023-05-15 18:34:49+00:00,hiautosng,🇳🇬HIAUTOSNG🇳🇬,"Abuja, Nigeria",4,3,en,HELP RETWEET PLS Foreign Used Affordable 2014 Toyota Venza LE Price 9Million Naira DM for more info or Call 08091183592,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.6669}",0.6669,Positive
1658178909987393536,"Baba stop confusing yourself... #Hilda has already broken the record and now setting a new record... And for the record she is going for 100hours 
All what she she is doing is it break the record and set a new record...Period!!!!
Ghanaian's should just goan and rest abeg
#100hrs",2023-05-15 18:33:54+00:00,Leo_Gabson,Leo Gabson,Lagos,0,2,en,Baba stop confusing yourself has already broken the record and now setting a new record And for the record she is going for 100hours All what she she is doing is it break the record and set a new recordPeriod Ghanaians should just goan and rest abeg,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.7351}",-0.7351,Negative
1658178745386033152,"Reporting live 
Hilda still looking strong 
E for ENERGY 

What God cannot doesn’t exist 🙌.
#100hrs #96hrs #HildaBacci #Hildabaccicookathon #Hilda https://t.co/kxYfqh7pUh",2023-05-15 18:33:15+00:00,Arya_gold12,Itohan 🦋,"Abuja, Nigeria",0,4,en,Reporting live Hilda still looking strong E for ENERGY What God cannot doesnt exist,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.8038}",0.8038,Positive
1658178595892650017,"Hilda Baci just completed 99 hours. An hour more and she’s breaking a record of 100 hours of Marathon cooking. #hilda the G.O.A.T ! 
#Hildabacicookathon #100hrs https://t.co/15cRAmkfbR",2023-05-15 18:32:39+00:00,ditabhey,DITABHEY MEDIA,,0,2,en,Hilda Baci just completed 99 hours An hour more and shes breaking a record of 100 hours of Marathon cooking the GOAT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658178532445487104,"Nigeria my country… Go #Hilda I will make an NFT for you❤️ #96hrs #guinessworldrecord 
With full support from my crypto community",2023-05-15 18:32:24+00:00,OxDeacon_IO,Hollis_ETH 🦖,,0,3,en,Nigeria my country Go I will make an NFT for you With full support from my crypto community,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,Positive
1658178468578729984,Congratulations #100hrs #hilda,2023-05-15 18:32:09+00:00,itz_preshi333,precious,Nigeria,0,0,en,Congratulations,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,Positive
1658178233093742667,"I think Hilda should stop at this point. Make she pity the next person that will attempt the record now Ahn ahn.🥲
.
.
#100hrs #Hilda #Hildabacicookathon",2023-05-15 18:31:12+00:00,exboyfriendsimi,megidahbaba,Lagos,0,5,en,I think Hilda should stop at this point Make she pity the next person that will attempt the record now Ahn ahn,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
1658177816205090832,"HELP RETWEET PLS 🙏

(Foreign Used) Affordable 2021 Range Rover Sport 

🔥 Black on Mixtone 🔥 

DM📩 for more info or
Call 08091183592

#hiautos #Hilda #MoveForward #MondayMotivation #100hrs #96hrs #İkinciTur #BlueAiva #AbujaTwitterCommunity https://t.co/xmRF2FfTJL",2023-05-15 18:29:33+00:00,hiautosng,🇳🇬HIAUTOSNG🇳🇬,"Abuja, Nigeria",3,5,en,HELP RETWEET PLS Foreign Used Affordable 2021 Range Rover Sport Black on Mixtone DM for more info or Call 08091183592,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.6669}",0.6669,Positive
1658177717345345548,May is truly for akwa ibom #Hilda #100hrs #CongratulationsHilda,2023-05-15 18:29:09+00:00,_lawrester,OZIOMA 🌸🌸,"İstanbul, Türkiye",0,0,tl,May is truly for akwa ibom,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive
1658177711301447680,"After eating 3 days at Hilda place…

Go Hilda, you can do it.. go Hilda .. make it 15 days 🙄🤭 #Hilda #HildaBacci",2023-05-15 18:29:08+00:00,MichealGreatne2,Micheal Greatness,"Benin, nigeria ",0,0,en,After eating 3 days at Hilda place Go Hilda you can do it go Hilda make it 15 days,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658177659430395924,"If she’s not from Akwaibom State, 🚩 🚩🚩🚩🚩🚩🚩 she’s not the one. 
Akwaibom girls be breaking records.🤣
#recordbroken #Hilda",2023-05-15 18:28:56+00:00,Mhizpeduok1,Mhizpeduok,,0,2,en,If shes not from Akwaibom State shes not the one Akwaibom girls be breaking records,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658177172006133813,"The sort and level of love and support #Hilda is getting right now is the same love and support and even more P.O got during the last presidential campaign and election period, and some people want me to accept that P.O did not win that election? If i hear...#100hrs",2023-05-15 18:26:59+00:00,chinynnachi,Chiny of Okota💫💥💖⭐🌟🦋🛡,"Lagos, Nigeria.",0,2,en,The sort and level of love and support is getting right now is the same love and support and even more PO got during the last presidential campaign and election period and some people want me to accept that PO did not win that election If i hear,"{'neg': 0.181, 'neu': 0.559, 'pos': 0.26, 'compound': 0.5229}",0.5229,Positive
1658176476145934351,"I think y’all need to hear this 🥺

🎶LINK ON MY BIO
Please wait for it 🙏
If you like it tag your favorite celebrity in the comment section and give me a follow 🙏 I will surely follow back 🙏

#100hrs #BlueAiva #broken #Hildabaccicookathon #hilda #96hrs https://t.co/gL5cOWLR24",2023-05-15 18:24:13+00:00,mikel4rosh,Michael,In your heart❤️,0,1,en,I think yall need to hear this LINK ON MY BIO Please wait for it If you like it tag your favorite celebrity in the comment section and give me a follow I will surely follow back,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8658}",0.8658,Positive
1658176273028374532,"Congratulations to Hilda

Click the link below to see 5 Career lessons we learnt from this WIN!!!

#100hrs #96hrs #96hours
#hilda #Hildabacicookathon
#Hildabacicooks #HildaBacci
#doyencv #twitter #guinessworldrecord

https://t.co/T8zudoYGvJ https://t.co/0J9gRD68vm",2023-05-15 18:23:25+00:00,beloved_da,DaBeloved,Nigeria,0,5,en,Congratulations to Hilda Click the link below to see 5 Career lessons we learnt from this WIN,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.8838}",0.8838,Positive
1658176271912693760,Drop a heart for #Hilda #100hrs ❤️ https://t.co/hDGOdO2prG,2023-05-15 18:23:25+00:00,Afolayanjr__,Graphic designer,,0,3,en,Drop a heart for,"{'neg': 0.512, 'neu': 0.488, 'pos': 0.0, 'compound': -0.2732}",-0.2732,Negative
1658175801358012421,#Hilda you can do it! We are rooting for you ❤️🤗,2023-05-15 18:21:33+00:00,akanmoffat,#PeterObi4President2023,"Uyo, Nigeria",0,0,en,you can do it We are rooting for you,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658175568301391873,"How can one transit into tech industry? 
Share your journey 

Let's hear your story below

#100hrs #96hrs #SoftwareEngineer #SoftwareDeveloper #webdevelopment #TechisHiring #techie #Hilda #เลือกตั้ง66",2023-05-15 18:20:37+00:00,_geniusgem,Taiwo OLATUNDE ,Planet Earth 🌍 ,2,1,en,How can one transit into tech industry Share your journey Lets hear your story below 66,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.296,Positive
1658175406241898499,"Only those with a high level of intelligence similar to Einstein's could possibly solve this problem. Open the link to view the solution.
https://t.co/WnPPUt57WM

#problem #Hilda https://t.co/2iqHvA0q2f",2023-05-15 18:19:58+00:00,SK63412031,S K🇺🇸,,0,0,en,Only those with a high level of intelligence similar to Einsteins could possibly solve this problem Open the link to view the solution,"{'neg': 0.11, 'neu': 0.635, 'pos': 0.254, 'compound': 0.4723}",0.4723,Positive
1658175347282591744,If anything nor reach 100hrs or pass am for this word I nor do #Hilda😘😘#100hrs,2023-05-15 18:19:44+00:00,ArrowsSmart1,Arrows Smart,,0,0,en,If anything nor reach 100hrs or pass am for this word I nor do,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.0191}",-0.0191,Negative
1658175334775152653,@DroplezL @xx_zamani Una no even sabi edit #hilda #96hrs,2023-05-15 18:19:41+00:00,Afolayanjr__,Graphic designer,,0,1,es,DroplezL xxzamani Una no even sabi edit,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
1658175093057413144,"See God 😢🙌
#100hrs #96hrs #hilda",2023-05-15 18:18:44+00:00,odozuzu,ODO ZUZU,"Greater Accra, Ghana",1,5,en,See God,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",0.2732,Positive
1658175018344275971,"This babe husband has no reason to cheat on her

#100hrs #96hrs #Hilda https://t.co/wPlVuSZBY3",2023-05-15 18:18:26+00:00,Veeky89504227,Veeky,"Ijebu-Ode, Nigeria",0,1,en,This babe husband has no reason to cheat on her,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.6369}",-0.6369,Negative
1658174554995318812,"Wait oooo Hilda sef don break another record of Jesus Christ ooo she  sef feed 5000 people 😂😂#100hrs 
#guinessbookofrecords
#Guinessbookofrecord 
#HildaBacci 
#Hilda",2023-05-15 18:16:35+00:00,bobbypounds011,Bobbypounds01,,1,2,en,Wait oooo Hilda sef don break another record of Jesus Christ ooo she sef feed 5000 people,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658174460304711691,@aedcelectricity Did you get her consent before using her picture for your company ad? You will definitely get sued for this! #ScreenShotIt #Hilda #HildaBacci #Hildabaccicookathon,2023-05-15 18:16:13+00:00,IAMPeterpanIN3D,ξ K O J A™,"Chesapeake, VA",0,1,en,aedcelectricity Did you get her consent before using her picture for your company ad You will definitely get sued for this,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5574}",0.5574,Positive
1658174396731670529,"This allegedly happened in UNN, in the department of philosophy.
They said the lecturer allegedly asked her to sleep with him before he approves her project topic. Things dey occur for my alma mater.#Hilda
#100hrs #96hrs #Hildabacicookathon #GuinnessWorldRecord https://t.co/TAIsmKL76q",2023-05-15 18:15:58+00:00,Nonnyuba,Nonso,Nigeria,0,0,en,This allegedly happened in UNN in the department of philosophy They said the lecturer allegedly asked her to sleep with him before he approves her project topic Things dey occur for my alma mater,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.4019}",0.4019,Positive
1658174393074212873,"She had watched several people make it into the #GuinnessWorldRecord,
She never stopped thinking,
She prepared for it for 5 years &amp; now she is making her dream a reality.

Just as exhaustion couldn't stop #Hilda, there are no limits to what you can achieve.
 #100hrs #betonhilda https://t.co/dl64Wjb4wi",2023-05-15 18:15:57+00:00,litedares,litedaresᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,Nigeria,1,6,en,She had watched several people make it into the She never stopped thinking She prepared for it for 5 years amp now she is making her dream a reality Just as exhaustion couldnt stop there are no limits to what you can achieve,"{'neg': 0.1, 'neu': 0.742, 'pos': 0.158, 'compound': 0.1911}",0.1911,Positive
1658174297959964673,"My mood coming back home, after being fed by Hilda for 3 days!🤣😂

#Hilda #100hrs #96hrs #wike https://t.co/AgaIjrQ06a",2023-05-15 18:15:34+00:00,angelfrannie,Frannie,Nigeria,0,1,en,My mood coming back home after being fed by Hilda for 3 days,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658174252770639877,Congratulations 🎉 #Hilda,2023-05-15 18:15:23+00:00,Khardinal2,Khardinal,,0,0,en,Congratulations,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,Positive
1658174141294338063,"#100hrs #GuinnessWorldRecord #Hilda 
An extremely beautiful lady has cooked for 100hrs and is still cooking buh look at you 😂 you want a man to waste money on you at kimpinski...ɛmbaso😂💔",2023-05-15 18:14:57+00:00,sanchoooooo10,God Dey We Dey,,0,0,en,An extremely beautiful lady has cooked for 100hrs and is still cooking buh look at you you want a man to waste money on you at kimpinskimbaso,"{'neg': 0.089, 'neu': 0.735, 'pos': 0.176, 'compound': 0.4005}",0.4005,Positive
1658173500081725442,"Aunty Hilda abeg e don do na
No road to go house oh

Traffic everywhere for Lekki oh
.
. 
. 
.
.

. 
#100hrs #GuinnessWorldRecord #Hilda #hildacookathon #Hildabacicooks",2023-05-15 18:12:24+00:00,meesua,Fortune,Nigeria,0,1,en,Aunty Hilda abeg e don do na No road to go house oh Traffic everywhere for Lekki oh,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
1658173286906224641,"Only on WhatsApp 😂😂😂😂CHAI

#96hrs #100hrs #hilda https://t.co/cMO6mZVzUR",2023-05-15 18:11:33+00:00,mikel4rosh,Michael,In your heart❤️,0,2,en,Only on WhatsApp CHAI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658173007565578242,"Me thinking which Guinness World record I go break next month, see wetin @hildabacicooks don cause now 😅😅

#Hildabacicooks 
#GuinnessWorldRecord 
#hildacookathon 
#Hilda 
#Trailblazer 
#pacesetter 
#Naijachangemaker 
#Mamamoni https://t.co/TD8asICZ27",2023-05-15 18:10:27+00:00,nkemokocha,OKOCHA NKEM,"Lagos, NIGERIA",1,5,en,Me thinking which Guinness World record I go break next month see wetin hildabacicooks don cause now,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658172491397750791,"Cooking two different types of food today and my Godmother is telling everyone that I can do what Hilda is doing and more.😂
Which me?
Me that my waist is paining.😂😂
Abeg oo
#100hrs 
#96hrs 
#GuinnessWorldRecord 
#HildaBacci 
#Hildabacicooks 
#Hildabaccicookathon 
#Hilda",2023-05-15 18:08:23+00:00,grazyshelky,Agede,Calabar,0,0,en,Cooking two different types of food today and my Godmother is telling everyone that I can do what Hilda is doing and more Which me Me that my waist is paining Abeg oo,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
